1622505600000,353.37000000,358.95000000,351.08000000,357.61000000,28908.67490000,1622505899999,10271757.57198500,13956,15829.54000000,5627810.67812000,0
1622505900000,357.73000000,360.50000000,356.86000000,358.67000000,36817.88940000,1622506199999,13214606.90869400,13621,19900.47460000,7145483.71595700,0
1622506200000,358.74000000,361.00000000,358.65000000,359.79000000,22704.88100000,1622506499999,8174141.46577100,7479,11788.14510000,4244025.50456800,0
1622506500000,359.77000000,360.95000000,358.03000000,358.79000000,14387.56750000,1622506799999,5171036.65565900,5377,6512.32820000,2341032.71073200,0
1622506800000,358.83000000,360.68000000,357.95000000,360.37000000,11954.88460000,1622507099999,4298122.40831600,4854,6828.23370000,2454994.22210000,0
1622507100000,360.38000000,363.19000000,360.34000000,362.78000000,20910.43240000,1622507399999,7561586.57922900,10039,11461.64830000,4145011.70543300,0
1622507400000,362.80000000,362.91000000,360.82000000,361.35000000,12884.01940000,1622507699999,4660021.71301100,5961,5807.27770000,2100552.14573700,0
1622507700000,361.33000000,362.10000000,359.75000000,361.51000000,12610.34080000,1622507999999,4555385.22038300,5394,6104.69790000,2206148.08108500,0
1622508000000,361.49000000,364.00000000,361.13000000,362.76000000,16566.99690000,1622508299999,6014007.36385500,6765,6995.82960000,2539249.71886700,0
1622508300000,362.76000000,363.57000000,361.41000000,361.49000000,12079.79280000,1622508599999,4378352.17281300,4361,6429.46910000,2330440.70894500,0
1622508600000,361.51000000,364.18000000,361.23000000,362.64000000,16728.03280000,1622508899999,6069750.45230700,5303,8227.39040000,2983924.52092000,0
1622508900000,362.64000000,364.40000000,361.74000000,363.21000000,14729.34740000,1622509199999,5348614.77000600,5060,8284.54300000,3007460.50053200,0
1622509200000,363.23000000,363.44000000,361.40000000,361.75000000,13924.49690000,1622509499999,5039486.82788100,4888,7672.37970000,2776926.89052100,0
1622509500000,361.75000000,362.14000000,359.81000000,360.59000000,15301.33170000,1622509799999,5523098.94628400,4993,6765.07550000,2442494.71793800,0
1622509800000,360.63000000,361.38000000,359.66000000,361.12000000,12826.12800000,1622510099999,4624785.30363900,4694,5825.78630000,2100742.60410900,0
1622510100000,361.16000000,362.44000000,360.22000000,360.34000000,10438.63360000,1622510399999,3775663.64054000,4557,5196.48060000,1879548.37481500,0
1622510400000,360.39000000,360.98000000,357.21000000,357.25000000,22747.99720000,1622510699999,8159899.52734600,7532,11547.51400000,4142143.03258700,0
1622510700000,357.30000000,357.39000000,353.72000000,356.13000000,29090.22170000,1622510999999,10344508.24413500,10941,12766.16470000,4538742.26345400,0
1622511000000,356.04000000,356.11000000,353.00000000,353.30000000,19029.45790000,1622511299999,6740709.63940100,7261,9581.61570000,3394691.79105500,0
1622511300000,353.23000000,355.57000000,353.00000000,355.48000000,12342.37770000,1622511599999,4375266.80469600,4929,5452.34090000,1933548.78329300,0
1622511600000,355.48000000,356.61000000,354.63000000,354.96000000,11127.81410000,1622511899999,3957402.68113100,4161,5535.96590000,1969041.59949300,0
1622511900000,354.91000000,355.47000000,353.71000000,355.39000000,15295.85330000,1622512199999,5423720.72554900,5237,7803.78070000,2767726.15733800,0
1622512200000,355.37000000,356.23000000,354.78000000,355.76000000,9393.80090000,1622512499999,3339170.62831300,3842,4757.13930000,1691255.29064800,0
1622512500000,355.74000000,355.97000000,352.04000000,352.74000000,10958.51200000,1622512799999,3878957.64392800,4112,4377.69590000,1550137.63616800,0
1622512800000,352.74000000,354.86000000,352.58000000,354.27000000,13056.48870000,1622513099999,4621460.78038300,4606,6439.63410000,2279501.69164900,0
1622513100000,354.22000000,354.30000000,347.95000000,348.64000000,31468.83110000,1622513399999,11028474.08173600,11211,13146.20000000,4607557.69056900,0
1622513400000,348.62000000,349.00000000,346.62000000,348.57000000,24988.44550000,1622513699999,8691929.23640400,9511,13935.85260000,4847704.76421700,0
1622513700000,348.53000000,349.65000000,345.46000000,347.17000000,17415.04080000,1622513999999,6039776.53090200,7499,9009.80890000,3124922.07194700,0
1622514000000,347.16000000,348.20000000,346.14000000,347.57000000,13335.10170000,1622514299999,4629882.87208400,5476,7329.56050000,2545107.32661500,0
1622514300000,347.57000000,348.79000000,346.86000000,346.91000000,12634.06820000,1622514599999,4394580.48627400,5046,6783.79250000,2359696.19614000,0
1622514600000,346.91000000,350.32000000,346.57000000,350.05000000,12982.49660000,1622514899999,4528428.54235400,4990,7617.74860000,2657387.06228600,0
1622514900000,350.09000000,352.50000000,349.91000000,351.90000000,17010.56920000,1622515199999,5975030.18846900,5952,9649.49150000,3389705.69859100,0
1622515200000,351.91000000,351.95000000,348.11000000,349.25000000,9634.33160000,1622515499999,3368904.17239400,4283,4677.05590000,1635692.28027000,0
1622515500000,349.24000000,350.33000000,348.00000000,349.03000000,10069.55990000,1622515799999,3514616.95055800,3703,5953.34580000,2078032.06276300,0
1622515800000,349.03000000,349.78000000,347.75000000,348.98000000,10449.37510000,1622516099999,3643694.01682800,3683,4913.97920000,1713473.52650900,0
1622516100000,348.98000000,350.00000000,348.62000000,349.95000000,5464.42020000,1622516399999,1908364.61035100,2483,3323.97490000,1160964.97526100,0
1622516400000,349.95000000,350.22000000,347.92000000,348.38000000,7126.85700000,1622516699999,2484564.43468900,3076,3335.84240000,1162653.57118100,0
1622516700000,348.40000000,351.69000000,348.29000000,350.95000000,12217.33650000,1622516999999,4279900.03687800,4108,6031.98250000,2111876.50462900,0
1622517000000,350.95000000,352.53000000,350.10000000,352.29000000,8718.44500000,1622517299999,3064732.81381200,3708,5383.25460000,1892518.41175900,0
1622517300000,352.28000000,353.50000000,352.26000000,353.44000000,9912.14550000,1622517599999,3499126.32834900,4777,5392.14380000,1903600.29132900,0
1622517600000,353.41000000,353.41000000,351.87000000,352.05000000,6502.60460000,1622517899999,2292139.18280700,3264,3085.55490000,1087551.49405000,0
1622517900000,352.02000000,352.41000000,350.04000000,350.78000000,10316.92960000,1622518199999,3621572.76031100,4240,5093.55260000,1788098.87402500,0
