1617235200000,302.45910000,304.11450000,302.00000000,303.52870000,12368.48900000,1617235499999,3748713.02251070,4411,6533.32500000,1980943.75554950,0
1617235500000,303.52870000,303.52870000,301.81840000,301.90380000,12082.17500000,1617235799999,3656481.71670160,3471,4521.04300000,1368144.89921050,0
1617235800000,301.90440000,302.34180000,301.07080000,301.12050000,9269.67700000,1617236099999,2795877.55661320,2973,4617.21100000,1392753.24366810,0
1617236100000,301.14150000,302.37600000,300.70000000,301.53390000,8302.30500000,1617236399999,2502808.77840670,2694,3881.95800000,1170244.45544310,0
1617236400000,301.54860000,303.22090000,301.46000000,302.06950000,8114.14700000,1617236699999,2454658.89111360,2264,3992.70700000,1207850.45156520,0
1617236700000,302.07610000,303.50000000,302.03540000,302.96100000,9872.64100000,1617236999999,2989091.42317760,2316,4257.54900000,1288971.51277100,0
1617237000000,302.96100000,303.95140000,302.96100000,303.36130000,8515.46900000,1617237299999,2583530.81018510,2229,4175.73300000,1267019.06406410,0
1617237300000,303.33950000,303.68750000,302.59720000,302.77370000,9110.14700000,1617237599999,2761149.19011570,2292,3309.55600000,1003191.28658530,0
1617237600000,302.77370000,303.57780000,302.77370000,303.08200000,10190.33800000,1617237899999,3089389.20902850,2251,3801.12800000,1152280.11972420,0
1617237900000,303.12180000,303.40000000,302.17050000,303.25810000,9775.46500000,1617238199999,2960354.69246300,2057,3830.20500000,1159815.95585460,0
1617238200000,303.25800000,303.25800000,302.37060000,302.83930000,5737.10600000,1617238499999,1737422.34246050,1487,2751.65600000,833366.00920090,0
1617238500000,302.82410000,304.82680000,302.65070000,304.64900000,12937.44400000,1617238799999,3932727.16386050,3383,6734.58000000,2047086.86582600,0
1617238800000,304.65670000,305.48000000,303.07050000,303.55750000,14733.76700000,1617239099999,4484177.88431130,4364,6732.25800000,2050103.31026120,0
1617239100000,303.54220000,304.26150000,303.50280000,303.67710000,9044.99600000,1617239399999,2748733.95837920,2433,3824.58000000,1162307.80273950,0
1617239400000,303.67710000,304.35250000,303.50010000,303.67760000,7259.98500000,1617239699999,2205816.03785210,2086,2601.45100000,790427.34006910,0
1617239700000,303.65000000,304.25770000,303.28370000,303.45000000,6420.41700000,1617239999999,1950714.98055990,1967,2851.82700000,866559.56820720,0
1617240000000,303.53570000,303.95000000,302.88970000,303.09910000,6517.62600000,1617240299999,1977676.23550290,1968,2941.70600000,892813.55327590,0
1617240300000,303.09910000,303.09920000,302.33900000,302.84690000,6723.69300000,1617240599999,2035500.77786150,2133,3611.98000000,1093541.40555300,0
1617240600000,302.85300000,304.25510000,302.69020000,304.25500000,6028.53500000,1617240899999,1829285.97415170,1770,3630.55100000,1101159.39363350,0
1617240900000,304.25490000,304.67210000,303.57140000,304.52040000,12842.66900000,1617241199999,3906262.31763030,2703,6573.34300000,1999384.75589240,0
1617241200000,304.50160000,306.50000000,304.36160000,305.60570000,22509.38400000,1617241499999,6877995.44645510,5736,12690.11600000,3877658.85258960,0
1617241500000,305.66760000,307.00000000,305.05890000,306.85360000,14635.42400000,1617241799999,4484735.14077130,4230,6561.18800000,2010563.62275990,0
1617241800000,306.94030000,307.79070000,306.53180000,307.73990000,14377.25700000,1617242099999,4416572.35148740,3807,7784.73800000,2391821.34760700,0
1617242100000,307.73990000,307.80000000,306.23320000,306.74230000,13784.37300000,1617242399999,4235933.21510320,3218,5570.95000000,1711925.80609110,0
1617242400000,306.36510000,307.70870000,306.21240000,306.75290000,20034.46200000,1617242699999,6152384.00244990,2969,5208.00400000,1599399.83069460,0
1617242700000,306.75290000,307.50000000,306.27330000,307.39570000,8943.95600000,1617242999999,2745625.31402430,2516,4812.04000000,1477379.82743430,0
1617243000000,307.37720000,307.84050000,307.10000000,307.40360000,11668.77200000,1617243299999,3587926.28046010,3011,5827.59100000,1791773.13186150,0
1617243300000,307.39700000,308.43120000,307.00000000,308.06150000,14102.23000000,1617243599999,4341351.73404530,3657,8291.60100000,2552614.69340820,0
1617243600000,308.06120000,308.13780000,306.71530000,307.13470000,12011.83200000,1617243899999,3693233.54294420,3556,5914.35700000,1817983.33564710,0
1617243900000,307.12180000,307.13470000,306.44600000,306.65390000,11671.48000000,1617244199999,3580256.74611360,2976,6924.62900000,2124094.05676010,0
1617244200000,306.69730000,307.59710000,306.00000000,307.01340000,10845.38100000,1617244499999,3328187.76261570,2452,4393.36500000,1349054.23480020,0
1617244500000,307.07030000,307.25280000,306.40000000,306.60230000,8334.82400000,1617244799999,2557653.97188190,1920,2970.95700000,911740.56516220,0
1617244800000,306.60210000,306.61030000,305.46050000,306.49230000,9778.01800000,1617245099999,2991564.21039180,2680,5705.32900000,1745620.95817280,0
1617245100000,306.48730000,309.00000000,306.48730000,307.36430000,22925.12300000,1617245399999,7055213.50831080,4149,13503.72400000,4158794.66285570,0
1617245400000,307.35030000,307.90900000,307.00000000,307.63380000,19063.84100000,1617245699999,5859958.07073680,2439,11252.13900000,3457034.42039740,0
1617245700000,307.59690000,308.36200000,307.28700000,307.47690000,7082.52100000,1617245999999,2180560.14105540,1734,2496.81700000,768777.72050580,0
1617246000000,307.47890000,307.50000000,306.50000000,307.35340000,8216.32700000,1617246299999,2522302.95147520,2534,4531.56000000,1391102.44216070,0
1617246300000,307.35280000,307.72680000,306.82130000,307.12010000,6639.28900000,1617246599999,2040388.13166860,1900,2947.11900000,905687.46148180,0
1617246600000,307.12000000,307.36110000,306.30000000,306.35210000,5997.12800000,1617246899999,1839908.20196440,2195,2769.28600000,849635.55118060,0
1617246900000,306.35210000,307.38090000,306.29020000,306.73280000,4713.47100000,1617247199999,1446193.45089350,1779,2362.00600000,724732.80297720,0
1617247200000,306.72510000,307.10270000,305.94100000,306.42800000,6625.86400000,1617247499999,2031148.21845550,2051,3694.29700000,1132541.06093630,0
1617247500000,306.43590000,306.60000000,305.61560000,305.88340000,6040.94100000,1617247799999,1848532.82023670,1978,1913.97500000,585697.27880510,0
1617247800000,305.82920000,306.40920000,305.38310000,306.15910000,5909.38400000,1617248099999,1808718.74003830,2035,2614.49700000,800398.32667060,0
1617248100000,306.15790000,306.19890000,304.93280000,305.37020000,8758.79400000,1617248399999,2676781.66588370,3090,4234.37000000,1294041.21259700,0
1617248400000,305.46430000,305.63880000,304.06120000,305.20890000,10485.76700000,1617248699999,3197513.59783580,3667,4480.93100000,1366352.32401150,0
1617248700000,305.20890000,305.56750000,304.46620000,305.39200000,11227.51000000,1617248999999,3424586.33140850,2847,5909.13400000,1802477.07360390,0
1617249000000,305.38430000,305.84600000,305.04310000,305.60050000,5055.65500000,1617249299999,1544582.14021310,1810,2371.70200000,724657.34516260,0
1617249300000,305.57140000,306.58500000,305.50000000,306.57150000,7309.47500000,1617249599999,2236077.68681930,2305,3913.52000000,1197237.28266400,0
1617249600000,306.56870000,306.75290000,305.80320000,306.26960000,9511.15900000,1617249899999,2913413.01061900,2551,4064.24100000,1245013.88077520,0
1617249900000,306.26970000,307.20000000,306.26970000,307.09650000,6887.91500000,1617250199999,2113052.97173900,2114,3960.22500000,1215010.83942560,0
1617250200000,307.09650000,307.50000000,306.64030000,307.30030000,5434.09200000,1617250499999,1668570.46096730,2008,2723.88800000,836382.84743740,0
1617250500000,307.30870000,308.00000000,307.26240000,307.70000000,6537.60300000,1617250799999,2011491.54967270,2526,2866.32300000,881991.68692910,0
1617250800000,307.74190000,307.98000000,307.27770000,307.54810000,4479.08000000,1617251099999,1377661.21094160,1874,1939.53700000,596586.43904280,0
1617251100000,307.54700000,308.00000000,307.24380000,307.53750000,6488.05200000,1617251399999,1995812.65613640,1766,3998.91000000,1230326.07526240,0
1617251400000,307.53760000,308.20000000,307.53750000,307.75100000,8255.17800000,1617251699999,2541695.45782660,2713,3863.62500000,1189624.37926780,0
1617251700000,307.72410000,308.00000000,307.16900000,307.46870000,4324.23600000,1617251999999,1329642.04160840,1759,2374.70600000,730197.38416040,0
1617252000000,307.46870000,307.46870000,306.25060000,306.52870000,8186.51900000,1617252299999,2512056.91173260,2640,4135.55900000,1269001.12809090,0
1617252300000,306.56410000,306.83260000,305.80800000,306.31010000,10372.00100000,1617252599999,3176341.93404050,2950,5722.21500000,1752326.34976430,0
1617252600000,306.32440000,306.42850000,304.19330000,305.22350000,14220.90400000,1617252899999,4340219.99783080,4786,6321.43300000,1929231.41104940,0
1617252900000,305.24650000,306.55020000,305.24650000,306.38320000,10332.22300000,1617253199999,3161608.27084550,2564,4337.88300000,1327233.49520650,0
1617253200000,306.40300000,307.00000000,305.75090000,306.09820000,6929.56800000,1617253499999,2123579.05149110,2265,2467.07600000,756040.14467800,0
1617253500000,306.09910000,306.88110000,305.78940000,306.51320000,7094.31400000,1617253799999,2174162.45406490,2160,2568.91300000,787135.47434420,0
1617253800000,306.52340000,306.97430000,306.35730000,306.45130000,6738.35600000,1617254099999,2065934.85161490,1677,3480.49300000,1066943.16523980,0
1617254100000,306.41740000,306.82270000,305.40000000,305.40000000,9286.98600000,1617254399999,2843570.72399340,2586,4226.75900000,1294151.83418830,0
1617254400000,305.48860000,306.47690000,305.11370000,306.05410000,6006.38000000,1617254699999,1837015.43127940,2109,3143.93000000,961567.25515500,0
1617254700000,306.05410000,306.50000000,305.67140000,306.27710000,4321.81100000,1617254999999,1322814.14800900,1617,1998.61400000,611743.63601040,0
1617255000000,306.27450000,306.76640000,305.79670000,306.45760000,6249.58400000,1617255299999,1914571.75821210,2153,2813.08400000,861745.81316080,0
1617255300000,306.47290000,306.64990000,305.99000000,306.09100000,8111.59900000,1617255599999,2485028.61931130,2039,4261.31900000,1305513.88397800,0
1617255600000,306.09110000,306.24290000,305.38460000,305.99770000,6690.98600000,1617255899999,2046187.34336450,2221,3125.99300000,955898.15537850,0
1617255900000,306.01240000,306.49130000,305.00000000,305.42080000,4932.94500000,1617256199999,1507593.06496500,2005,2257.54400000,689887.00654540,0
1617256200000,305.42260000,305.79240000,305.10000000,305.67040000,7183.14200000,1617256499999,2193697.33095840,1982,3949.06300000,1206009.30384710,0
1617256500000,305.65630000,305.84700000,304.88260000,305.16240000,7152.65100000,1617256799999,2183249.82326390,1969,3828.88400000,1168626.84873370,0
